origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2017-03,ridge,1,2017-04,-0.5658483178732545,-0.2928531806112268,99,0.29874944247453245,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.27299513726202773,0.9137929597485351
2017-03,random forest,1,2017-04,-0.5191063330633339,-0.2928531806112268,99,0.29874944247453245,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.2262531524521071,0.7573341412056176
2017-03,gradient boosting,1,2017-04,-0.5763918108300105,-0.2928531806112268,99,0.29874944247453245,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.28353863021878367,0.9490850522439203
2017-03,ordinary least squares,3,2017-06,-1.713847387270844,-1.4315393177924614,99,0.29874944247453245,4,"sin_year, cos_year, year_fraction, flux_lag12",0.2823080694783826,0.9449660127899605
2017-03,ridge,3,2017-06,-1.7056741559765545,-1.4315393177924614,99,0.29874944247453245,4,"sin_year, cos_year, year_fraction, flux_lag12",0.2741348381840931,0.9176078653517901
2017-03,random forest,3,2017-06,-1.6676948663178583,-1.4315393177924614,99,0.29874944247453245,4,"sin_year, cos_year, year_fraction, flux_lag12",0.236155548525397,0.7904802987055903
2017-03,gradient boosting,3,2017-06,-1.692935054071645,-1.4315393177924614,99,0.29874944247453245,4,"sin_year, cos_year, year_fraction, flux_lag12",0.26139573627918367,0.8749664404862175
2017-03,ordinary least squares,6,2017-09,-0.70553493637159,-0.7444467340021905,99,0.29874944247453245,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.038911797630600486,0.130248938067617
2017-03,ridge,6,2017-09,-0.7207083098743458,-0.7444467340021905,99,0.29874944247453245,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.02373842412784477,0.0794593085470558
2017-03,random forest,6,2017-09,-0.9046037701017462,-0.7444467340021905,99,0.29874944247453245,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",0.16015703609955567,0.5360914978551252
2017-03,gradient boosting,6,2017-09,-0.8081358232866462,-0.7444467340021905,99,0.29874944247453245,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",0.06368908928445571,0.21318563394435466
2017-03,ordinary least squares,12,2018-03,-0.23974942715089614,-0.3704083872450299,99,0.29874944247453245,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",-0.13065896009413375,0.4373529838646379
2017-03,ridge,12,2018-03,-0.3214596297172378,-0.3704083872450299,99,0.29874944247453245,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",-0.0489487575277921,0.16384551924967974
2017-03,random forest,12,2018-03,-0.3103046319392618,-0.3704083872450299,99,0.29874944247453245,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",-0.060103755305768114,0.201184493627605
2017-03,gradient boosting,12,2018-03,-0.30627879821893556,-0.3704083872450299,99,0.29874944247453245,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",-0.06412958902609434,0.21466011281865807
2017-04,ordinary least squares,1,2017-05,-0.7065808400290506,-0.8691640653484248,100,0.29790177654109473,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.1625832253193742,0.5457611807727716
2017-04,ridge,1,2017-05,-0.7221457665229473,-0.8691640653484248,100,0.29790177654109473,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.14701829882547757,0.49351266223548956
2017-04,random forest,1,2017-05,-0.7005033141061687,-0.8691640653484248,100,0.29790177654109473,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.1686607512422561,0.5661622874511116
2017-04,gradient boosting,1,2017-05,-0.6981234498288613,-0.8691640653484248,100,0.29790177654109473,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.1710406155195635,0.5741510423519375
2017-04,ordinary least squares,3,2017-07,-1.8571967202953288,-1.3716236910436208,100,0.29790177654109473,4,"sin_year, cos_year, year_fraction, flux_lag12",0.485573029251708,1.62997695042186
2017-04,ridge,3,2017-07,-1.8374753801804433,-1.3716236910436208,100,0.29790177654109473,4,"sin_year, cos_year, year_fraction, flux_lag12",0.4658516891368225,1.563776136368759
2017-04,random forest,3,2017-07,-1.8874229563891953,-1.3716236910436208,100,0.29790177654109473,4,"sin_year, cos_year, year_fraction, flux_lag12",0.5157992653455745,1.731440716247026
2017-04,gradient boosting,3,2017-07,-1.7625397563612473,-1.3716236910436208,100,0.29790177654109473,4,"sin_year, cos_year, year_fraction, flux_lag12",0.39091606531762646,1.3122314000826398
2017-04,ordinary least squares,6,2017-10,-0.2428658791719968,-0.4000628493107893,100,0.29790177654109473,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.15719697013879247,0.5276805394180238
2017-04,ridge,6,2017-10,-0.2702086908420425,-0.4000628493107893,100,0.29790177654109473,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.12985415846874676,0.43589588479957836
2017-04,random forest,6,2017-10,-0.35480059030456423,-0.4000628493107893,100,0.29790177654109473,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.04526225900622505,0.15193685493171688
