origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2016-07,ridge,3,2016-10,44.40402283783461,45.825641242881055,77,23.247670006856318,4,"sin_year, cos_year, year_fraction, flux_lag12",1.4216184050464449,0.061151005869714004
2016-07,random forest,3,2016-10,38.059705598230956,45.825641242881055,77,23.247670006856318,4,"sin_year, cos_year, year_fraction, flux_lag12",7.765935644650099,0.3340522143664174
2016-07,gradient boosting,3,2016-10,42.39047989994712,45.825641242881055,77,23.247670006856318,4,"sin_year, cos_year, year_fraction, flux_lag12",3.435161342933938,0.14776368306676854
2016-07,ordinary least squares,6,2017-01,15.016600380257048,12.779323304793628,77,23.247670006856318,4,"sin_year, cos_year, year_fraction, flux_lag12",-2.2372770754634193,0.0962366153168722
2016-07,ridge,6,2017-01,14.046640192084606,12.779323304793628,77,23.247670006856318,4,"sin_year, cos_year, year_fraction, flux_lag12",-1.2673168872909777,0.054513716295749824
2016-07,random forest,6,2017-01,11.24240637025719,12.779323304793628,77,23.247670006856318,4,"sin_year, cos_year, year_fraction, flux_lag12",1.536916934536439,0.06611057942938643
2016-07,gradient boosting,6,2017-01,12.24777265763672,12.779323304793628,77,23.247670006856318,4,"sin_year, cos_year, year_fraction, flux_lag12",0.5315506471569087,0.022864684804977924
2016-07,ordinary least squares,12,2017-07,76.58823141384595,87.66503940194706,77,23.247670006856318,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",11.076807988101109,0.47646959823648055
2016-07,ridge,12,2017-07,76.56071690176704,87.66503940194706,77,23.247670006856318,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",11.104322500180018,0.4776531367188659
2016-07,random forest,12,2017-07,63.85934142114821,87.66503940194706,77,23.247670006856318,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",23.805697980798847,1.0240036086961812
2016-07,gradient boosting,12,2017-07,84.45869083411881,87.66503940194706,77,23.247670006856318,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",3.2063485678282433,0.1379212870314578
2016-08,ordinary least squares,1,2016-09,75.31460342663833,70.99065504807947,78,23.360970449780464,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-4.323948378558853,0.18509284055018732
2016-08,ridge,1,2016-09,75.24677950956136,70.99065504807947,78,23.360970449780464,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-4.256124461481889,0.1821895400549118
2016-08,random forest,1,2016-09,54.45498229137274,70.99065504807947,78,23.360970449780464,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",16.535672756706738,0.7078332979468382
