origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2018-12,ridge,3,2019-03,-0.31864495514567187,-0.2028890063458396,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",0.11575594879983228,0.41377312003484334
2018-12,random forest,3,2019-03,-0.38337592679426924,-0.2028890063458396,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",0.18048692044842965,0.6451559248031968
2018-12,gradient boosting,3,2019-03,-0.3752569801242386,-0.2028890063458396,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",0.172367973778399,0.6161345057756163
2018-12,ordinary least squares,6,2019-06,-1.6603165242764262,-1.6886780421762355,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.02836151789980934,0.10137909862948807
2018-12,ridge,6,2019-06,-1.655921759558926,-1.6886780421762355,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.03275628261730956,0.11708831727296005
2018-12,random forest,6,2019-06,-1.6142908485012781,-1.6886780421762355,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.07438719367495739,0.26589926078656856
2018-12,gradient boosting,6,2019-06,-1.6301239613981957,-1.6886780421762355,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.05855408077803981,0.20930332259811155
2018-12,ordinary least squares,12,2019-12,-0.2439898626846581,-0.3407732571124477,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.0967833944277896,0.3459551538832655
2018-12,ridge,12,2019-12,-0.24967445179300662,-0.3407732571124477,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.09109880531944109,0.3256354191666955
2018-12,random forest,12,2019-12,-0.20672679996600468,-0.3407732571124477,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.13404645714644303,0.479153092157809
2018-12,gradient boosting,12,2019-12,-0.29898348103472255,-0.3407732571124477,120,0.279757053309999,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.04178977607772516,0.14937881130531452
2019-01,ordinary least squares,1,2019-02,-0.21403864047135973,-0.3455435721350409,121,0.2778870548548415,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.13150493166368116,0.4732315858771282
2019-01,ridge,1,2019-02,-0.2121863815215103,-0.3455435721350409,121,0.2778870548548415,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.1333571906135306,0.4798970959017567
2019-01,random forest,1,2019-02,-0.12552316826601412,-0.3455435721350409,121,0.2778870548548415,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.22002040386902677,0.7917619767641129
2019-01,gradient boosting,1,2019-02,-0.14255468521257642,-0.3455435721350409,121,0.2778870548548415,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.20298888692246447,0.7304726268321451
2019-01,ordinary least squares,3,2019-04,-0.5514596095595611,-0.6355022568951602,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.08404264733559907,0.30243455341775466
2019-01,ridge,3,2019-04,-0.5477947376436193,-0.6355022568951602,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.08770751925154086,0.31562290405127436
2019-01,random forest,3,2019-04,-0.5883148044331441,-0.6355022568951602,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.047187452462016055,0.16980802681386195
2019-01,gradient boosting,3,2019-04,-0.538195047717754,-0.6355022568951602,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.0973072091774062,0.3501681977529903
2019-01,ordinary least squares,6,2019-07,-1.732927583990427,-1.174010175717488,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",0.5589174082729391,2.0113114249416837
2019-01,ridge,6,2019-07,-1.7200604105389368,-1.174010175717488,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",0.5460502348214489,1.9650078162391784
2019-01,random forest,6,2019-07,-1.607796438436456,-1.174010175717488,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",0.43378626271896814,1.5610164458562596
2019-01,gradient boosting,6,2019-07,-1.6673320785421637,-1.174010175717488,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",0.4933219028246758,1.7752604671792644
2019-01,ordinary least squares,12,2020-01,-0.22920020865287574,-0.4827268949476449,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.25352668629476915,0.9123371595240471
2019-01,ridge,12,2020-01,-0.22652350448032996,-0.4827268949476449,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.256203390467315,0.9219695052047197
2019-01,random forest,12,2020-01,-0.2712158114276927,-0.4827268949476449,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.21151108351995224,0.7611404699309878
2019-01,gradient boosting,12,2020-01,-0.2503108812921539,-0.4827268949476449,121,0.2778870548548415,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.23241601365549103,0.8363686238529429
